size,clauses,kappa,time_encoding,time_iteration,tot_time,memory (MB),formula
5,11,1,0.03431296348571777,0.025053739547729492,0.059366703033447266,0.8117990493774414,[(-x_2 v -x_0) ^ (x_1 v -x_4 v -x_2) ^ (x_0 v -x_4 v -x_2) ^ (-x_1 v -x_4 v -x_2) ^ (x_3 v x_2) ^ (x_3 v -x_4 v -x_0) ^ (x_0 v x_1 v x_2) ^ (x_0 v x_1) ^ (x_0 v -x_4 v x_2) ^ (x_4 v -x_3) ^ (x_0 v x_1 v x_4)]
5,10,6,0.24985814094543457,inf,inf,5.445603370666504,[(x_3 v x_4 v x_2) ^ (x_3 v -x_1 v x_2) ^ (-x_1 v x_2 v -x_3) ^ (x_3 v -x_2 v x_4) ^ (x_0 v -x_2) ^ (-x_1 v x_4 v x_3) ^ (-x_1 v -x_2 v x_4) ^ (x_4 v x_2) ^ (x_3 v x_2 v x_0) ^ (x_0 v x_1 v -x_3)]
5,10,1,0.03543901443481445,0.1580657958984375,0.19350481033325195,0.8679418563842773,[(x_0 v -x_2) ^ (x_1 v -x_4 v -x_2) ^ (x_0 v -x_4 v x_3) ^ (x_1 v x_4) ^ (x_0 v x_1 v -x_4) ^ (-x_4 v -x_0) ^ (-x_0 v -x_2 v x_4) ^ (x_1 v -x_2 v -x_0) ^ (-x_1 v -x_4 v x_2) ^ (x_3 v x_2 v x_0)]
5,15,6,0.23857450485229492,inf,inf,5.125487327575684,[(-x_1 v -x_3) ^ (-x_2 v -x_0) ^ (-x_1 v -x_2) ^ (x_1 v -x_2 v -x_3) ^ (x_0 v x_4) ^ (-x_4 v -x_0) ^ (-x_1 v -x_2 v -x_3) ^ (x_3 v x_4 v x_0) ^ (-x_4 v -x_2) ^ (-x_4 v x_2 v -x_3) ^ (x_1 v x_2) ^ (-x_1 v -x_3 v x_0) ^ (x_0 v -x_4 v -x_3) ^ (-x_1 v -x_2 v -x_0) ^ (-x_1 v x_4 v x_3)]
5,6,1,0.01900172233581543,0.031275272369384766,0.050276994705200195,0.4613609313964844,[(x_3 v -x_0) ^ (x_1 v -x_3 v -x_0) ^ (x_3 v x_1 v -x_2) ^ (-x_1 v -x_4 v -x_0) ^ (x_1 v -x_3) ^ (x_0 v -x_4 v -x_2)]
5,9,6,0.14475393295288086,20.681422472000122,20.826176404953003,3.223883628845215,[(x_2 v -x_0) ^ (x_1 v x_4) ^ (x_3 v -x_4 v x_2) ^ (x_0 v -x_3) ^ (x_0 v -x_2 v -x_3) ^ (x_3 v -x_4 v -x_0) ^ (-x_1 v x_2) ^ (-x_4 v x_2 v -x_3) ^ (-x_4 v -x_3 v -x_0)]
5,12,1,0.03447914123535156,0.029942989349365234,0.0644221305847168,0.8163967132568359,[(x_2) ^ (-x_1 v -x_2 v -x_3) ^ (x_3 v x_4 v x_0) ^ (x_0 v -x_1 v -x_3) ^ (-x_1 v x_2) ^ (x_3 v x_2) ^ (-x_1 v x_4 v x_2) ^ (x_1 v -x_4 v -x_3) ^ (-x_1 v -x_0) ^ (x_0 v -x_4 v x_2) ^ (-x_2 v -x_3) ^ (x_1 v x_4 v -x_3)]
5,9,6,0.09636473655700684,6.8369762897491455,6.933341026306152,2.2748451232910156,[(x_0) ^ (x_3 v x_4) ^ (x_4 v x_2) ^ (x_0 v -x_4 v -x_2) ^ (x_1 v x_4 v -x_0) ^ (-x_3 v -x_0) ^ (x_4 v -x_3) ^ (-x_2 v -x_3) ^ (x_3 v -x_1 v -x_4)]
5,15,1,0.04545927047729492,0.00940561294555664,0.05486488342285156,1.1091508865356445,[(-x_1 v -x_2) ^ (-x_1 v x_0) ^ (-x_1 v -x_4 v x_3) ^ (x_3 v x_1 v x_4) ^ (x_0 v x_2 v x_3) ^ (-x_1 v -x_4 v -x_2) ^ (-x_1 v -x_2 v -x_3) ^ (x_3 v x_4 v -x_2) ^ (x_1 v -x_4) ^ (-x_1 v x_4 v -x_3) ^ (-x_1 v x_2) ^ (-x_2 v -x_3 v x_4) ^ (x_4 v x_2 v -x_0) ^ (x_0 v x_3) ^ (x_3 v -x_4 v -x_2)]
5,9,6,0.1859889030456543,44.01561093330383,44.20159983634949,4.41595458984375,[(-x_1 v x_3 v -x_0) ^ (-x_2 v -x_3 v -x_0) ^ (x_1 v -x_4) ^ (x_3 v x_2) ^ (-x_1 v x_2 v x_3) ^ (x_0 v x_4 v x_3) ^ (x_1 v -x_2 v -x_0) ^ (-x_1 v -x_3 v x_0) ^ (-x_1 v -x_2 v x_3)]
