size,clauses,kappa,time_iteration,memory (MB),formula
13,30,91,inf,8.448324203491211,[(x_6 v -x_12 v x_4) ^ (x_6 v -x_7 v -x_5) ^ (-x_1 v x_12 v x_8) ^ (x_10 v x_7 v -x_8) ^ (x_10 v -x_8 v -x_6) ^ (x_3 v x_9 v -x_11) ^ (x_10 v -x_8) ^ (x_12 v -x_10 v x_5) ^ (x_11 v -x_7 v -x_6) ^ (-x_9 v -x_11) ^ (x_11 v -x_12 v x_0) ^ (x_6 v -x_12 v -x_3) ^ (-x_1 v x_9 v -x_5) ^ (x_0 v x_9 v x_4) ^ (x_11 v x_9 v x_0) ^ (x_9 v -x_3 v x_8) ^ (x_3 v x_4 v -x_2) ^ (x_1 v -x_8 v -x_11) ^ (x_7 v -x_6) ^ (-x_9 v x_12 v x_2) ^ (x_5 v -x_8 v -x_11) ^ (x_3 v -x_4 v x_11) ^ (-x_4 v x_10 v -x_6) ^ (-x_0 v x_2 v -x_3) ^ (x_3 v -x_4) ^ (x_0 v x_10 v -x_3) ^ (-x_1 v x_10 v -x_5) ^ (-x_9 v -x_10 v x_7) ^ (x_9 v -x_2 v -x_7) ^ (x_9 v -x_7)]
5,10,1,0.07149195671081543,1.037428855895996,[(-x_0 v -x_3) ^ (x_1 v -x_2) ^ (x_2 v -x_0) ^ (-x_4 v -x_0) ^ (-x_1 v -x_4) ^ (x_1 v x_4 v -x_0) ^ (-x_4 v x_2 v -x_3) ^ (-x_2 v x_4 v -x_0) ^ (x_3 v -x_2 v -x_0) ^ (x_0 v x_1 v x_4)]
5,8,6,0.7281980514526367,0.7961978912353516,[(x_3 v -x_2) ^ (x_2 v -x_3) ^ (x_3 v x_1 v -x_4) ^ (-x_3 v -x_0) ^ (-x_1 v x_2 v -x_0) ^ (x_4 v x_2) ^ (x_0 v -x_2 v x_3) ^ (x_1 v x_4)]
6,15,1,0.042838096618652344,0.1541128158569336,[(-x_1 v x_4 v -x_2) ^ (x_0 v x_4 v -x_3) ^ (x_4 v x_5 v -x_3) ^ (x_4 v x_2) ^ (x_3 v x_2) ^ (-x_1 v x_2) ^ (-x_4 v -x_5 v x_2) ^ (x_1 v -x_4 v x_2) ^ (x_3 v x_1 v x_5) ^ (-x_4 v x_5) ^ (x_0 v -x_4 v -x_3) ^ (-x_1 v -x_2 v x_5) ^ (x_5 v x_4 v x_2) ^ (-x_4 v -x_5 v -x_3) ^ (-x_1 v x_5 v x_3)]
6,10,8,0.07048416137695312,0.4036712646484375,[(x_3 v x_1 v -x_2) ^ (x_3 v x_2 v -x_0) ^ (-x_1 v -x_4 v -x_2) ^ (x_1 v -x_5 v x_2) ^ (x_3 v -x_1 v x_4) ^ (-x_5 v -x_2) ^ (-x_1 v -x_4 v x_5) ^ (-x_1 v -x_4 v -x_3) ^ (x_0 v -x_2 v x_3) ^ (x_0 v x_1 v x_4)]
7,7,1,0.04719114303588867,0.1193084716796875,[(-x_0 v x_6 v -x_3) ^ (x_3 v -x_2 v -x_6) ^ (x_1 v -x_2 v -x_3) ^ (-x_4 v -x_2 v -x_3) ^ (-x_1 v -x_5 v -x_3) ^ (-x_5) ^ (-x_5 v -x_4 v -x_2)]
7,13,12,0.11645650863647461,0.6176738739013672,[(x_0 v x_5 v x_3) ^ (-x_1 v -x_2) ^ (x_0 v x_6) ^ (x_1 v x_4 v x_5) ^ (x_0 v -x_2 v x_5) ^ (x_3 v x_4 v x_0) ^ (-x_2 v x_5 v -x_3) ^ (x_2 v x_4 v x_5) ^ (x_1 v x_4 v -x_0) ^ (-x_1 v -x_2 v -x_6) ^ (-x_4 v x_2) ^ (-x_2 v -x_3) ^ (-x_4 v -x_5 v -x_3)]
8,21,1,0.10666775703430176,0.2996692657470703,[(x_3 v -x_5) ^ (-x_1 v -x_4 v -x_3) ^ (x_1 v -x_4 v x_7) ^ (-x_7 v x_2 v -x_3) ^ (-x_5 v -x_6) ^ (x_0 v x_6 v -x_7) ^ (x_6 v x_1 v -x_2) ^ (x_6 v x_2) ^ (x_0 v -x_7 v x_4) ^ (x_3 v -x_7 v -x_0) ^ (x_0 v x_5 v -x_6) ^ (x_1 v x_7 v -x_6) ^ (x_0 v x_2 v x_5) ^ (-x_1 v -x_4 v x_2) ^ (x_3 v x_1 v -x_0) ^ (x_0 v x_6 v x_3) ^ (-x_1 v -x_4 v -x_5) ^ (x_3 v x_1 v -x_2) ^ (-x_1 v -x_2 v x_5) ^ (-x_2 v x_5 v x_4) ^ (x_0 v x_1 v -x_3)]
8,18,16,0.25171709060668945,0.996495246887207,[(-x_6 v x_2 v -x_0) ^ (x_6 v -x_2 v -x_3) ^ (x_0 v -x_4 v -x_7) ^ (x_1 v -x_2) ^ (x_1 v x_4) ^ (x_1 v -x_7 v -x_2) ^ (x_0 v x_6 v -x_2) ^ (-x_6 v x_7 v -x_0) ^ (-x_5 v -x_2) ^ (x_6 v -x_5 v x_4) ^ (-x_5 v -x_3 v -x_6) ^ (-x_1 v x_7 v -x_3) ^ (-x_1 v x_7 v x_5) ^ (x_3 v x_1 v x_5) ^ (x_6 v -x_5 v -x_2) ^ (x_3 v -x_4 v x_5) ^ (x_0 v x_1 v -x_7) ^ (x_0 v x_6 v x_3)]
9,27,1,0.12710952758789062,0.3207263946533203,[(x_0 v x_5 v x_2) ^ (-x_1 v x_6 v -x_7) ^ (-x_4 v -x_5) ^ (x_0 v -x_5 v -x_8) ^ (x_3 v -x_7 v x_8) ^ (x_6 v x_4 v x_7) ^ (x_3 v -x_5) ^ (-x_1 v x_6 v -x_3) ^ (x_0 v -x_4 v -x_6) ^ (-x_7 v x_4 v -x_3) ^ (x_0 v x_1 v -x_6) ^ (x_6 v -x_4 v x_7) ^ (x_0 v x_3 v -x_8) ^ (-x_5 v x_2) ^ (x_6 v x_4) ^ (-x_1 v -x_6 v x_8) ^ (x_1 v -x_7 v -x_0) ^ (x_3 v -x_2 v x_8) ^ (x_3 v x_1 v -x_6) ^ (x_3 v x_1 v x_4) ^ (x_7 v -x_8 v -x_0) ^ (-x_0 v -x_5 v -x_6) ^ (x_3 v -x_2 v -x_6) ^ (-x_1 v -x_4 v -x_7) ^ (-x_1 v -x_4 v x_5) ^ (-x_1 v x_5 v x_2) ^ (x_0 v -x_1 v x_2)]
9,20,23,0.3075714111328125,1.338240623474121,[(-x_4 v -x_2 v -x_0) ^ (-x_2 v -x_3) ^ (-x_1 v -x_4 v -x_3) ^ (-x_1 v -x_2 v -x_6) ^ (x_3 v x_6 v x_8) ^ (-x_5 v x_4) ^ (x_6 v -x_4 v -x_7) ^ (x_6 v -x_3) ^ (-x_1 v -x_8 v -x_0) ^ (x_1 v x_7 v -x_3) ^ (x_7 v -x_0) ^ (x_3 v -x_6 v x_8) ^ (x_1 v -x_7) ^ (x_3 v x_6 v x_7) ^ (-x_1 v -x_4 v -x_0) ^ (-x_1 v x_2 v x_3) ^ (-x_1 v -x_0) ^ (-x_7 v x_5 v -x_3) ^ (x_4 v -x_8 v -x_0) ^ (-x_1 v x_7 v x_2)]
10,30,1,0.05880284309387207,0.2158823013305664,[(x_5 v -x_7 v x_2) ^ (x_1 v x_8 v -x_3) ^ (x_0 v x_6 v -x_8) ^ (-x_5 v x_7 v x_8) ^ (-x_1 v x_8 v -x_0) ^ (-x_1 v x_6 v -x_8) ^ (x_1 v x_9 v x_7) ^ (x_0 v -x_7 v -x_8) ^ (-x_1 v x_6 v -x_3) ^ (x_1 v -x_7 v x_8) ^ (-x_1 v -x_9 v -x_6) ^ (x_3 v x_5 v x_2) ^ (-x_4 v -x_8) ^ (x_9 v x_4 v -x_8) ^ (x_1 v -x_7 v -x_5) ^ (-x_1 v -x_5 v x_0) ^ (x_3 v x_2 v -x_0) ^ (-x_7 v -x_5) ^ (x_8 v -x_4 v -x_0) ^ (x_1 v x_4 v -x_0) ^ (-x_9 v -x_7 v -x_3) ^ (x_1 v -x_6 v -x_3) ^ (-x_9 v -x_4 v x_8) ^ (x_2 v -x_3) ^ (x_1 v x_9 v -x_8) ^ (x_9 v x_2 v x_8) ^ (x_6 v x_4 v x_5) ^ (x_4 v x_2 v -x_0) ^ (x_8 v x_2 v -x_3) ^ (-x_7 v -x_3)]
10,25,32,63.069514989852905,2.6812095642089844,[(x_3 v x_7 v x_4) ^ (x_0 v -x_4) ^ (x_6 v -x_7 v x_5) ^ (-x_7 v x_2 v -x_3) ^ (-x_5 v -x_0) ^ (-x_9 v x_1 v -x_2) ^ (x_0 v x_1 v -x_6) ^ (-x_4 v x_5 v -x_3) ^ (x_3 v -x_4 v x_0) ^ (x_3 v x_9 v -x_0) ^ (-x_2 v -x_8 v -x_3) ^ (x_0 v x_5) ^ (x_0 v -x_2 v -x_6) ^ (x_3 v -x_9) ^ (x_9 v -x_5 v x_8) ^ (x_6 v x_7 v -x_0) ^ (-x_9 v x_5 v -x_3) ^ (x_3 v -x_4) ^ (x_6 v -x_8 v -x_0) ^ (-x_1 v -x_9 v x_5) ^ (x_0 v -x_4 v x_7) ^ (-x_9 v x_8 v -x_6) ^ (x_0 v -x_4 v x_2) ^ (-x_7 v -x_3) ^ (x_3 v x_4 v -x_0)]
11,28,1,0.07326030731201172,0.2156696319580078,[(x_0 v -x_4 v x_10) ^ (x_3 v -x_9 v x_2) ^ (x_3 v x_10 v x_5) ^ (x_6 v -x_7 v -x_0) ^ (-x_2 v -x_3 v x_4) ^ (-x_5 v -x_3 v x_4) ^ (x_3 v x_7 v x_2) ^ (x_6 v -x_4 v x_5) ^ (x_3 v x_6 v x_1) ^ (x_0 v x_6 v -x_9) ^ (x_1 v -x_7 v x_2) ^ (x_9 v x_4) ^ (x_9 v -x_5 v -x_0) ^ (-x_1 v x_10 v -x_0) ^ (x_0 v x_9 v x_4) ^ (-x_2 v -x_8 v -x_3) ^ (x_3 v -x_7 v -x_2) ^ (x_3 v x_4 v -x_2) ^ (-x_10 v x_2 v -x_8) ^ (x_3 v x_10 v x_8) ^ (-x_1 v -x_5 v -x_6) ^ (-x_1 v -x_9) ^ (-x_9 v -x_2 v x_5) ^ (x_0 v x_10 v -x_2) ^ (x_10 v -x_2 v -x_3) ^ (x_6 v x_4 v -x_0) ^ (x_1 v -x_7 v -x_3) ^ (-x_1 v x_8 v -x_3)]
11,29,46,inf,4.10755729675293,[(-x_4 v x_9 v -x_3) ^ (x_0 v x_1 v -x_10) ^ (x_0 v -x_2 v x_5) ^ (x_6 v -x_9 v -x_4) ^ (-x_4 v x_9 v -x_5) ^ (x_0 v -x_10 v -x_2) ^ (-x_1 v x_7 v x_5) ^ (x_6 v x_10 v x_2) ^ (-x_9 v x_7 v -x_8) ^ (x_4 v x_2 v x_8) ^ (-x_2 v x_10 v x_8) ^ (x_4 v x_8) ^ (-x_1 v x_7 v -x_3) ^ (x_1 v x_9 v -x_10) ^ (-x_1 v x_2 v -x_0) ^ (x_3 v -x_7 v -x_2) ^ (x_10 v -x_2) ^ (-x_1 v x_10 v -x_2) ^ (-x_10 v -x_6) ^ (-x_4 v -x_5 v -x_3) ^ (x_9 v -x_4 v x_10) ^ (x_1 v -x_7) ^ (x_0 v -x_9 v x_2) ^ (-x_4 v x_5 v -x_6) ^ (x_0 v x_9 v -x_5) ^ (x_0 v x_9 v x_10) ^ (x_3 v -x_1 v -x_5) ^ (-x_2 v -x_8) ^ (x_1 v -x_3 v x_8)]
12,30,1,0.11262917518615723,0.20633697509765625,[(-x_1 v -x_3 v -x_0) ^ (-x_4 v -x_2 v -x_6) ^ (-x_5 v x_2 v x_7) ^ (x_9 v x_7 v -x_0) ^ (x_0 v -x_3 v -x_11) ^ (x_6 v -x_7 v -x_5) ^ (-x_10 v x_7 v x_8) ^ (x_10 v -x_2 v x_7) ^ (x_6 v -x_9 v -x_0) ^ (-x_1 v -x_2 v x_3) ^ (x_0 v -x_2 v x_8) ^ (x_1 v -x_2 v -x_3) ^ (x_11 v -x_9 v -x_8) ^ (-x_9 v -x_4 v -x_5) ^ (-x_1 v x_3) ^ (-x_5 v x_7) ^ (x_1 v -x_8 v -x_6) ^ (-x_9 v -x_4) ^ (-x_1 v x_9 v x_5) ^ (x_3 v -x_5 v x_0) ^ (-x_1 v x_9 v -x_8) ^ (-x_1 v -x_4 v x_2) ^ (x_11 v -x_5 v x_7) ^ (x_11 v -x_9 v -x_5) ^ (-x_1 v -x_3 v x_8) ^ (x_11 v -x_9 v -x_7) ^ (x_0 v -x_9 v x_4) ^ (x_4 v x_5 v -x_6) ^ (x_8 v x_2 v -x_3) ^ (x_8 v -x_7 v -x_6)]
12,35,64,inf,6.484917640686035,[(x_3 v x_5 v x_11) ^ (-x_4 v x_5 v -x_11) ^ (-x_0 v x_9 v -x_3) ^ (-x_1 v x_0 v -x_11) ^ (x_1 v x_10 v -x_5) ^ (x_6 v -x_4 v -x_11) ^ (-x_1 v -x_7 v -x_2) ^ (-x_5 v x_2 v x_7) ^ (-x_9 v x_7 v -x_8) ^ (-x_9 v -x_7 v x_5) ^ (x_11 v -x_4 v -x_10) ^ (x_6 v x_7) ^ (x_6 v -x_2 v -x_0) ^ (x_11 v x_9 v x_10) ^ (x_11 v x_9 v -x_0) ^ (-x_5 v -x_4 v x_10) ^ (-x_1 v -x_7) ^ (x_3 v x_10 v -x_6) ^ (x_8 v x_9 v -x_11) ^ (-x_8 v -x_11) ^ (-x_1 v -x_11 v x_8) ^ (-x_9 v x_4 v -x_6) ^ (x_1 v -x_7 v x_5) ^ (-x_1 v x_10 v -x_8) ^ (-x_1 v -x_10 v -x_11) ^ (-x_7 v x_10 v -x_8) ^ (x_3 v x_6 v x_7) ^ (x_9 v x_10) ^ (-x_1 v -x_7 v -x_6) ^ (-x_11 v -x_5 v x_8) ^ (x_9 v -x_5) ^ (-x_7 v -x_10 v -x_6) ^ (-x_1 v -x_2 v x_5) ^ (-x_1 v x_4 v -x_6) ^ (x_1 v -x_8)]
13,25,1,0.10895657539367676,0.20156478881835938,[(x_11 v -x_8) ^ (x_3 v x_7 v -x_0) ^ (x_1 v x_2 v -x_6) ^ (x_12 v -x_2 v x_8) ^ (x_5 v -x_4 v x_2) ^ (-x_4 v x_10 v x_7) ^ (-x_1 v -x_2 v -x_3) ^ (x_9 v x_7 v x_4) ^ (x_3 v -x_5 v x_8) ^ (x_11 v x_6 v -x_8) ^ (x_0 v -x_9 v x_7) ^ (x_11 v x_6 v x_8) ^ (x_6 v x_1 v x_12) ^ (x_3 v -x_10 v x_5) ^ (-x_1 v -x_8 v x_0) ^ (x_11 v x_9 v x_3) ^ (-x_9 v -x_8 v -x_0) ^ (-x_9 v -x_2) ^ (x_3 v x_9 v -x_10) ^ (x_9 v -x_6) ^ (x_3 v x_1 v -x_7) ^ (-x_12 v -x_4 v -x_3) ^ (-x_5 v x_2 v -x_6) ^ (x_0 v -x_4 v x_2) ^ (x_3 v x_4 v -x_0)]
13,39,91,inf,10.936279296875,[(x_5 v -x_7 v x_2) ^ (x_11 v -x_4 v x_9) ^ (x_1 v x_10 v -x_5) ^ (x_3 v -x_9 v x_7) ^ (x_7 v -x_3 v x_8) ^ (x_3 v -x_12) ^ (x_6 v x_1 v -x_4) ^ (-x_1 v x_9 v -x_2) ^ (x_8 v x_4 v -x_0) ^ (x_1 v x_12 v -x_0) ^ (x_11 v -x_3 v x_0) ^ (x_1 v -x_2 v x_7) ^ (x_12 v x_10) ^ (-x_5 v -x_4 v -x_10) ^ (x_11 v x_10 v -x_6) ^ (-x_4 v x_5 v -x_7) ^ (-x_6 v -x_5 v -x_3) ^ (x_12 v -x_10 v -x_11) ^ (x_6 v -x_9 v -x_11) ^ (x_6 v x_10 v x_5) ^ (-x_2 v -x_11) ^ (x_2 v -x_0) ^ (x_3 v -x_12 v -x_2) ^ (x_9 v -x_3 v -x_6) ^ (-x_10 v x_4 v -x_3) ^ (x_3 v -x_1 v -x_8) ^ (x_3 v x_1 v -x_6) ^ (x_3 v x_6 v -x_0) ^ (-x_10 v x_5 v x_8) ^ (-x_5 v x_10 v -x_11) ^ (-x_12 v -x_5 v -x_11) ^ (-x_4 v x_2 v -x_0) ^ (x_1 v -x_7 v -x_3) ^ (-x_1 v -x_5 v x_8) ^ (x_1 v -x_2 v -x_0) ^ (-x_10 v x_4 v -x_11) ^ (x_0 v -x_7 v x_5) ^ (x_12 v -x_10 v x_2) ^ (x_9 v -x_10 v -x_8)]
5,14,1,0.13260984420776367,1.352437973022461,[(-x_2 v -x_0) ^ (x_2 v -x_0) ^ (-x_1 v -x_4 v -x_0) ^ (x_3 v x_1 v -x_2) ^ (x_1) ^ (x_3 v -x_1 v x_4) ^ (x_0 v -x_4 v -x_2) ^ (-x_2 v -x_3 v -x_0) ^ (x_4 v -x_0) ^ (x_4 v x_2 v -x_0) ^ (x_3 v -x_1 v -x_2) ^ (-x_4 v -x_3) ^ (x_3 v x_2 v x_0) ^ (x_1 v x_4 v -x_3)]
5,5,6,0.048538923263549805,0.21467971801757812,[(-x_1 v -x_3 v -x_0) ^ (-x_4 v x_2 v -x_3) ^ (x_0 v x_2) ^ (-x_1 v x_3 v x_0) ^ (x_0 v x_1 v -x_2)]
6,6,1,0.041657209396362305,0.12530040740966797,[(-x_5 v x_4) ^ (-x_4 v x_2 v -x_0) ^ (x_3 v -x_4 v x_2) ^ (-x_1 v -x_5 v x_2) ^ (-x_2 v x_5 v -x_3) ^ (x_1 v x_4 v -x_3)]
6,9,8,0.05894327163696289,0.31189918518066406,[(-x_2 v x_4) ^ (x_3 v -x_5 v -x_0) ^ (x_1 v x_2 v -x_0) ^ (-x_1 v -x_5 v x_0) ^ (-x_4 v -x_2 v -x_0) ^ (x_1 v x_4 v -x_0) ^ (-x_0 v x_1 v -x_3) ^ (x_5 v -x_3) ^ (x_4 v x_2)]
7,9,1,0.04008889198303223,0.13306331634521484,[(-x_4 v x_2 v -x_6) ^ (x_1 v -x_3 v -x_0) ^ (-x_1 v -x_3 v -x_0) ^ (-x_4 v -x_5 v -x_6) ^ (-x_1 v -x_5 v -x_3) ^ (x_0 v x_1 v x_2) ^ (-x_0 v -x_2 v -x_3) ^ (x_3 v x_1 v x_4) ^ (-x_1 v -x_5 v -x_6)]
7,12,12,0.09541630744934082,0.5375661849975586,[(-x_0 v -x_5 v -x_6) ^ (x_0 v -x_5 v -x_3) ^ (x_4 v x_2 v -x_6) ^ (-x_4 v -x_2) ^ (-x_1 v -x_0 v -x_6) ^ (-x_2 v x_5 v -x_0) ^ (x_4 v -x_0) ^ (-x_4 v x_2 v -x_3) ^ (x_1 v -x_2 v -x_6) ^ (x_0 v -x_6) ^ (x_2 v x_5 v -x_0) ^ (x_0 v -x_5 v -x_6)]
8,23,1,0.10933589935302734,0.2993049621582031,[(-x_1 v x_7 v -x_0) ^ (-x_0 v -x_5 v -x_3) ^ (x_1 v -x_6) ^ (-x_7 v x_2 v -x_3) ^ (x_3 v -x_7) ^ (-x_7 v x_4 v x_2) ^ (x_3 v -x_7 v -x_6) ^ (-x_1 v x_6 v -x_2) ^ (-x_0 v -x_2 v -x_6) ^ (x_3 v -x_7 v x_0) ^ (-x_0 v x_6 v -x_3) ^ (x_0 v x_7 v x_5) ^ (-x_7 v x_4 v x_5) ^ (x_6 v -x_4 v -x_3) ^ (x_3 v -x_5 v -x_2) ^ (-x_1 v -x_5 v -x_6) ^ (-x_1 v -x_2 v -x_0) ^ (x_3 v -x_2 v -x_6) ^ (-x_1 v -x_4 v -x_0) ^ (x_1 v -x_4 v -x_2) ^ (-x_4 v -x_5 v x_2) ^ (x_0 v -x_4 v x_7) ^ (x_4 v -x_0)]
8,22,16,0.29141736030578613,1.3831214904785156,[(x_3 v x_2 v x_5) ^ (x_0 v x_6 v x_1) ^ (x_0 v -x_4 v x_3) ^ (x_1 v -x_4 v -x_7) ^ (x_1 v x_4 v -x_6) ^ (-x_4 v x_2 v -x_3) ^ (x_1 v -x_6) ^ (-x_5 v -x_3 v x_4) ^ (x_6 v -x_2 v -x_0) ^ (x_0 v x_6) ^ (-x_2 v x_4 v -x_6) ^ (x_3 v x_5 v x_2) ^ (-x_5 v x_2 v x_4) ^ (-x_5 v -x_2 v x_7) ^ (x_3 v x_2 v -x_6) ^ (-x_1 v -x_3 v -x_6) ^ (x_6 v x_7 v -x_3) ^ (x_0 v x_1 v x_7) ^ (-x_1 v -x_7 v -x_6) ^ (-x_4 v x_2 v -x_0) ^ (x_4 v x_7 v -x_0) ^ (-x_1 v -x_7)]
9,16,1,0.04655337333679199,0.15863609313964844,[(x_7 v -x_3) ^ (x_1 v -x_4 v x_8) ^ (x_0 v x_7 v -x_2) ^ (x_1 v -x_3 v -x_0) ^ (x_3 v x_6 v x_2) ^ (-x_6 v -x_3 v x_8) ^ (-x_7 v x_2 v -x_6) ^ (-x_5 v x_2 v -x_3) ^ (-x_8 v -x_3) ^ (x_0 v -x_5 v x_4) ^ (-x_1 v -x_4 v -x_3) ^ (x_6 v x_5 v -x_0) ^ (x_3 v x_1 v x_4) ^ (x_7 v x_2 v -x_8) ^ (x_3 v -x_4 v -x_2) ^ (-x_6 v x_5 v x_8)]
9,11,23,0.15562939643859863,0.8168058395385742,[(x_0 v x_6) ^ (-x_0 v -x_5 v -x_6) ^ (x_0 v x_7) ^ (-x_4 v x_2 v -x_6) ^ (-x_2 v -x_5 v x_7) ^ (-x_5 v x_7 v x_8) ^ (x_0 v x_1 v x_7) ^ (-x_4 v -x_2 v -x_0) ^ (x_6 v x_1) ^ (x_0 v -x_7 v -x_8) ^ (x_3 v -x_7 v x_4)]
10,19,1,0.05209994316101074,0.16785335540771484,[(-x_4 v -x_2 v -x_0) ^ (x_7 v x_5 v x_8) ^ (x_6 v x_2 v x_8) ^ (-x_5 v -x_2 v x_7) ^ (-x_4 v -x_6 v -x_3) ^ (x_6 v x_1 v x_5) ^ (-x_9 v -x_5 v -x_8) ^ (-x_4 v -x_7 v -x_3) ^ (x_8 v x_9 v -x_0) ^ (x_6 v x_4 v x_2) ^ (x_9 v x_2 v -x_8) ^ (-x_5 v -x_7 v -x_2) ^ (-x_7 v x_5 v -x_0) ^ (-x_2 v -x_3 v x_8) ^ (-x_1 v -x_7 v -x_6) ^ (x_1 v x_4 v -x_8) ^ (x_6 v -x_9 v -x_7) ^ (x_1 v -x_4 v -x_2) ^ (-x_1 v -x_5)]
10,22,32,177.04178762435913,2.367917060852051,[(-x_5 v -x_3 v x_8) ^ (x_6 v x_4 v -x_3) ^ (x_6 v -x_5 v -x_8) ^ (x_8 v -x_2 v -x_0) ^ (x_1 v x_9 v -x_2) ^ (-x_1 v -x_8 v -x_6) ^ (-x_7 v x_4 v x_2) ^ (-x_1 v x_5 v -x_8) ^ (x_1 v x_7 v -x_3) ^ (x_6 v x_9 v x_7) ^ (-x_2 v -x_8 v -x_3) ^ (x_9 v -x_5 v -x_8) ^ (x_6 v -x_5 v x_4) ^ (x_0 v -x_5 v x_7) ^ (-x_7 v x_4 v -x_6) ^ (-x_5 v x_2 v -x_0) ^ (x_3 v -x_1 v x_8) ^ (-x_4 v x_7 v -x_0) ^ (x_1 v x_7) ^ (x_4 v x_2 v -x_0) ^ (x_1 v -x_5 v -x_6) ^ (x_3 v x_4 v -x_0)]
11,26,1,0.07166290283203125,0.20078372955322266,[(-x_0 v x_9 v -x_3) ^ (-x_1 v -x_10 v x_8) ^ (x_6 v -x_7) ^ (x_0 v -x_9) ^ (x_1 v -x_2 v x_5) ^ (-x_9 v x_4 v x_5) ^ (x_0 v x_10 v -x_6) ^ (x_1 v x_5 v -x_0) ^ (x_3 v x_2 v x_8) ^ (x_0 v -x_9 v x_7) ^ (x_0 v -x_2 v x_8) ^ (-x_2 v x_7 v x_4) ^ (x_4 v x_8) ^ (x_3 v x_4 v -x_6) ^ (-x_7 v x_4 v x_5) ^ (-x_1 v -x_4 v -x_2) ^ (x_10 v x_7 v -x_0) ^ (-x_4 v -x_5 v -x_7) ^ (-x_2 v -x_4 v -x_5) ^ (-x_6 v -x_8 v -x_0) ^ (-x_10 v -x_3) ^ (x_9 v x_10 v x_8) ^ (x_9 v -x_5 v x_8) ^ (-x_1 v -x_7 v -x_6) ^ (x_6 v x_2 v -x_0) ^ (x_9 v x_7 v x_2)]
11,21,46,386.6364097595215,3.252556800842285,[(x_3 v x_7 v -x_0) ^ (-x_0 v x_8) ^ (x_3 v -x_6) ^ (-x_2 v -x_7 v x_10) ^ (x_8 v x_4 v -x_0) ^ (x_3 v -x_1 v x_7) ^ (-x_9 v x_10 v -x_0) ^ (x_10 v x_9 v -x_5) ^ (x_6 v -x_8 v -x_3) ^ (-x_9 v x_1 v -x_6) ^ (x_3 v x_1 v x_9) ^ (x_0 v -x_9 v -x_3) ^ (x_3 v -x_7 v -x_2) ^ (x_6 v x_10) ^ (-x_4 v -x_7 v -x_6) ^ (x_3 v -x_10 v -x_6) ^ (x_3 v -x_9 v x_1) ^ (-x_1 v -x_5 v x_8) ^ (x_1 v -x_5 v -x_6) ^ (x_3 v x_10 v -x_5) ^ (-x_4 v x_7 v -x_8)]
12,24,1,0.10962867736816406,0.18497276306152344,[(-x_9 v x_7 v -x_0) ^ (x_9 v x_2 v -x_11) ^ (x_6 v x_9 v x_8) ^ (x_6 v x_10 v x_2) ^ (-x_1 v -x_2 v x_3) ^ (x_11 v -x_10 v -x_5) ^ (x_3 v -x_9 v -x_5) ^ (-x_0 v -x_10 v -x_6) ^ (-x_5 v -x_4 v x_10) ^ (-x_9 v x_2 v -x_0) ^ (x_6 v x_7 v -x_3) ^ (x_0 v x_9 v -x_11) ^ (-x_2 v x_10 v x_3) ^ (-x_7 v -x_6 v -x_11) ^ (-x_4 v x_9 v -x_11) ^ (x_9 v x_10 v -x_7) ^ (-x_10 v -x_3) ^ (x_9 v x_10 v -x_3) ^ (-x_4 v x_9 v -x_2) ^ (x_3 v x_1 v -x_7) ^ (x_0 v -x_7 v -x_5) ^ (x_9 v -x_7) ^ (x_10 v -x_5 v x_4) ^ (x_0 v -x_4 v x_8)]
12,22,64,inf,4.597160339355469,[(-x_1 v -x_2 v -x_8) ^ (-x_9 v x_5 v -x_8) ^ (x_3 v x_6 v -x_1) ^ (-x_5 v x_4) ^ (-x_1 v -x_7 v x_4) ^ (-x_1 v x_6 v x_3) ^ (-x_1 v x_8) ^ (x_11 v x_6 v x_9) ^ (-x_4 v -x_7 v -x_3) ^ (x_6 v x_1 v -x_3) ^ (x_11 v -x_9 v -x_4) ^ (-x_7 v x_2 v -x_11) ^ (-x_2 v -x_7 v -x_5) ^ (x_9 v x_5 v -x_7) ^ (-x_9 v x_10 v -x_3) ^ (x_0 v -x_2 v -x_6) ^ (x_0 v x_8) ^ (x_11 v x_1 v x_7) ^ (x_5 v x_2 v -x_0) ^ (x_0 v x_8 v -x_3) ^ (x_0 v -x_11 v x_8) ^ (x_1 v -x_10 v x_4)]
